Hour,CPEpor_F,CPEpor_n,Rpor,CPEb_F,CPEb_n,Rb
371,0.0002650210520833333,0.8310416666666667,154.80208333333334,3.4244791666666676e-05,0.8707291666666668,125188.54166666666
372,0.00026573526785714284,0.8310714285714286,154.41071428571428,3.433035714285715e-05,0.8708928571428571,124798.21428571429
373,0.0002664494836309524,0.8311011904761905,154.01934523809524,3.441592261904762e-05,0.8710565476190477,124407.8869047619
374,0.00026716369940476187,0.8311309523809524,153.6279761904762,3.45014880952381e-05,0.8712202380952382,124017.55952380953
375,0.0002678779151785714,0.8311607142857143,153.23660714285714,3.4587053571428576e-05,0.8713839285714287,123627.23214285713
376,0.00026859213095238094,0.8311904761904761,152.8452380952381,3.4672619047619057e-05,0.8715476190476191,123236.90476190476
377,0.00026930634672619043,0.831220238095238,152.45386904761904,3.475818452380953e-05,0.8717113095238096,122846.57738095237
378,0.00027002056249999997,0.8312499999999999,152.0625,3.484375e-05,0.8718750000000001,122456.25
379,0.0002707347782738095,0.8312797619047618,151.67113095238096,3.4929315476190483e-05,0.8720386904761905,122065.9226190476
380,0.00027144899404761905,0.8313095238095237,151.2797619047619,3.501488095238096e-05,0.872202380952381,121675.59523809524
381,0.00027216320982142853,0.8313392857142857,150.88839285714286,3.510044642857144e-05,0.8723660714285715,121285.26785714284
382,0.00027287742559523807,0.8313690476190476,150.49702380952382,3.518601190476191e-05,0.872529761904762,120894.94047619047
383,0.0002735916413690476,0.8313988095238095,150.10565476190476,3.527157738095239e-05,0.8726934523809524,120504.61309523808
384,0.0002743058571428571,0.8314285714285714,149.71428571428572,3.5357142857142864e-05,0.8728571428571429,120114.28571428571
385,0.00027502007291666663,0.8314583333333333,149.32291666666666,3.544270833333334e-05,0.8730208333333334,119723.95833333334
386,0.0002757342886904762,0.8314880952380952,148.93154761904762,3.552827380952382e-05,0.8731845238095238,119333.63095238095
387,0.0002764485044642857,0.8315178571428571,148.54017857142858,3.561383928571429e-05,0.8733482142857143,118943.30357142858
388,0.0002771627202380952,0.831547619047619,148.14880952380952,3.569940476190477e-05,0.8735119047619048,118552.97619047618
389,0.00027787693601190474,0.8315773809523809,147.75744047619048,3.5784970238095244e-05,0.8736755952380952,118162.64880952382
390,0.0002785911517857143,0.8316071428571428,147.36607142857142,3.5870535714285724e-05,0.8738392857142858,117772.32142857142
391,0.0002793053675595238,0.8316369047619048,146.97470238095238,3.59561011904762e-05,0.8740029761904763,117381.99404761905
392,0.0002800195833333333,0.8316666666666667,146.58333333333334,3.604166666666667e-05,0.8741666666666668,116991.66666666666
393,0.00028073379910714284,0.8316964285714286,146.19196428571428,3.612723214285715e-05,0.8743303571428572,116601.33928571429
394,0.0002814480148809524,0.8317261904761905,145.80059523809524,3.6212797619047624e-05,0.8744940476190477,116211.0119047619
395,0.00028216223065476186,0.8317559523809523,145.4092261904762,3.6298363095238104e-05,0.8746577380952382,115820.68452380953
396,0.0002828764464285714,0.8317857142857142,145.01785714285714,3.638392857142858e-05,0.8748214285714286,115430.35714285713
397,0.00028359066220238094,0.8318154761904761,144.6264880952381,3.646949404761905e-05,0.8749851190476191,115040.02976190476
398,0.0002843048779761905,0.831845238095238,144.23511904761904,3.655505952380953e-05,0.8751488095238096,114649.70238095237
399,0.00028501909374999997,0.8318749999999999,143.84375,3.6640625000000005e-05,0.8753125,114259.375
400,0.0002857333095238095,0.8319047619047618,143.45238095238096,3.6726190476190485e-05,0.8754761904761905,113869.0476190476
401,0.00028644752529761905,0.8319345238095238,143.0610119047619,3.681175595238096e-05,0.875639880952381,113478.72023809524
402,0.00028716174107142853,0.8319642857142857,142.66964285714286,3.689732142857144e-05,0.8758035714285715,113088.39285714284
403,0.00028787595684523807,0.8319940476190476,142.27827380952382,3.698288690476191e-05,0.8759672619047619,112698.06547619047
404,0.0002885901726190476,0.8320238095238095,141.88690476190476,3.7068452380952385e-05,0.8761309523809524,112307.73809523808
405,0.00028930438839285715,0.8320535714285714,141.49553571428572,3.7154017857142865e-05,0.8762946428571429,111917.41071428571
406,0.00029001860416666663,0.8320833333333333,141.10416666666666,3.723958333333334e-05,0.8764583333333333,111527.08333333334
407,0.0002907328199404762,0.8321130952380952,140.71279761904762,3.732514880952382e-05,0.8766220238095239,111136.75595238095
408,0.0002914470357142857,0.8321428571428571,140.32142857142858,3.741071428571429e-05,0.8767857142857143,110746.42857142858
409,0.0002921612514880952,0.832172619047619,139.93005952380952,3.749627976190477e-05,0.8769494047619049,110356.10119047618
410,0.00029287546726190474,0.8322023809523809,139.53869047619048,3.7581845238095245e-05,0.8771130952380953,109965.77380952382
411,0.0002935896830357143,0.8322321428571429,139.14732142857142,3.766741071428572e-05,0.8772767857142858,109575.44642857142
412,0.0002943038988095238,0.8322619047619048,138.75595238095238,3.77529761904762e-05,0.8774404761904763,109185.11904761905
413,0.0002950181145833333,0.8322916666666667,138.36458333333334,3.783854166666667e-05,0.8776041666666667,108794.79166666666
414,0.00029573233035714284,0.8323214285714285,137.97321428571428,3.792410714285715e-05,0.8777678571428572,108404.46428571429
415,0.0002964465461309524,0.8323511904761904,137.58184523809524,3.8009672619047626e-05,0.8779315476190477,108014.1369047619
416,0.00029716076190476186,0.8323809523809523,137.1904761904762,3.8095238095238106e-05,0.8780952380952382,107623.80952380953
417,0.0002978749776785714,0.8324107142857142,136.79910714285714,3.818080357142858e-05,0.8782589285714286,107233.48214285713
418,0.00029858919345238094,0.8324404761904761,136.4077380952381,3.826636904761905e-05,0.8784226190476191,106843.15476190476
419,0.0002993034092261905,0.832470238095238,136.01636904761904,3.835193452380953e-05,0.8785863095238096,106452.82738095237
420,0.00030001762499999997,0.8325,135.625,3.8437500000000006e-05,0.87875,106062.5
421,0.0003007318407738095,0.8325297619047619,135.23363095238096,3.8523065476190486e-05,0.8789136904761905,105672.1726190476
422,0.00030144605654761905,0.8325595238095238,134.8422619047619,3.860863095238096e-05,0.879077380952381,105281.84523809524
423,0.00030216027232142853,0.8325892857142857,134.45089285714286,3.869419642857143e-05,0.8792410714285714,104891.51785714284
424,0.00030287448809523807,0.8326190476190476,134.05952380952382,3.877976190476191e-05,0.8794047619047619,104501.19047619047
425,0.0003035887038690476,0.8326488095238095,133.66815476190476,3.8865327380952386e-05,0.8795684523809524,104110.86309523808
426,0.00030430291964285715,0.8326785714285714,133.27678571428572,3.8950892857142866e-05,0.879732142857143,103720.53571428571
427,0.00030501713541666663,0.8327083333333333,132.88541666666666,3.903645833333334e-05,0.8798958333333333,103330.20833333334
428,0.00030573135119047617,0.8327380952380952,132.49404761904762,3.912202380952382e-05,0.8800595238095239,102939.88095238095
429,0.0003064455669642857,0.8327678571428571,132.10267857142858,3.920758928571429e-05,0.8802232142857144,102549.55357142858
430,0.0003071597827380952,0.8327976190476191,131.71130952380952,3.9293154761904767e-05,0.8803869047619048,102159.22619047618
431,0.00030787399851190474,0.832827380952381,131.31994047619048,3.937872023809525e-05,0.8805505952380953,101768.89880952382
432,0.0003085882142857143,0.8328571428571429,130.92857142857142,3.946428571428572e-05,0.8807142857142858,101378.57142857142
433,0.0003093024300595238,0.8328869047619047,130.53720238095238,3.95498511904762e-05,0.8808779761904763,100988.24404761905
434,0.0003100166458333333,0.8329166666666666,130.14583333333334,3.9635416666666674e-05,0.8810416666666667,100597.91666666666
435,0.00031073086160714284,0.8329464285714285,129.75446428571428,3.9720982142857154e-05,0.8812053571428572,100207.58928571429
436,0.0003114450773809524,0.8329761904761904,129.36309523809524,3.980654761904763e-05,0.8813690476190477,99817.2619047619
437,0.00031215929315476186,0.8330059523809523,128.9717261904762,3.98921130952381e-05,0.8815327380952381,99426.93452380953
438,0.0003128735089285714,0.8330357142857142,128.58035714285714,3.997767857142858e-05,0.8816964285714286,99036.60714285713
439,0.00031358772470238094,0.8330654761904761,128.1889880952381,4.0063244047619054e-05,0.8818601190476191,98646.27976190476
440,0.0003143019404761905,0.8330952380952381,127.79761904761904,4.0148809523809534e-05,0.8820238095238095,98255.95238095237
441,0.00031501615624999997,0.833125,127.40625,4.023437500000001e-05,0.8821875,97865.625
442,0.0003157303720238095,0.8331547619047619,127.01488095238096,4.031994047619048e-05,0.8823511904761905,97475.2976190476
443,0.00031644458779761904,0.8331845238095238,126.6235119047619,4.040550595238096e-05,0.8825148809523811,97084.97023809524
444,0.00031715880357142853,0.8332142857142857,126.23214285714286,4.0491071428571434e-05,0.8826785714285714,96694.64285714284
445,0.00031787301934523807,0.8332440476190476,125.84077380952382,4.0576636904761914e-05,0.882842261904762,96304.31547619047
446,0.0003185872351190476,0.8332738095238095,125.44940476190476,4.066220238095239e-05,0.8830059523809525,95913.98809523808
447,0.00031930145089285715,0.8333035714285714,125.05803571428572,4.074776785714287e-05,0.883169642857143,95523.66071428571
448,0.00032001566666666663,0.8333333333333333,124.66666666666666,4.083333333333334e-05,0.8833333333333334,95133.33333333331
449,0.00032072988244047617,0.8333630952380952,124.27529761904762,4.0918898809523814e-05,0.8834970238095239,94743.00595238095
450,0.0003214440982142857,0.8333928571428572,123.88392857142858,4.1004464285714295e-05,0.8836607142857144,94352.67857142858
451,0.0003221583139880952,0.833422619047619,123.49255952380952,4.109002976190477e-05,0.8838244047619048,93962.35119047618
452,0.00032287252976190474,0.833452380952381,123.10119047619048,4.117559523809525e-05,0.8839880952380953,93572.02380952382
453,0.0003235867455357143,0.8334821428571428,122.70982142857142,4.126116071428572e-05,0.8841517857142858,93181.69642857142
454,0.0003243009613095238,0.8335119047619047,122.31845238095238,4.13467261904762e-05,0.8843154761904762,92791.36904761905
455,0.0003250151770833333,0.8335416666666666,121.92708333333334,4.1432291666666675e-05,0.8844791666666667,92401.04166666666
456,0.00032572939285714284,0.8335714285714285,121.53571428571428,4.151785714285715e-05,0.8846428571428572,92010.71428571429
457,0.0003264436086309524,0.8336011904761904,121.14434523809524,4.160342261904763e-05,0.8848065476190476,91620.3869047619
458,0.00032715782440476186,0.8336309523809523,120.7529761904762,4.16889880952381e-05,0.8849702380952381,91230.05952380953
459,0.0003278720401785714,0.8336607142857142,120.36160714285714,4.177455357142858e-05,0.8851339285714286,90839.73214285713
460,0.00032858625595238094,0.8336904761904762,119.9702380952381,4.1860119047619055e-05,0.885297619047619,90449.40476190476
461,0.0003293004717261905,0.8337202380952381,119.57886904761904,4.194568452380953e-05,0.8854613095238095,90059.07738095237
462,0.00033001468749999997,0.83375,119.1875,4.203125000000001e-05,0.8856250000000001,89668.75
463,0.0003307289032738095,0.8337797619047619,118.79613095238096,4.211681547619048e-05,0.8857886904761905,89278.4226190476
464,0.00033144311904761904,0.8338095238095238,118.4047619047619,4.220238095238096e-05,0.885952380952381,88888.09523809524
465,0.00033215733482142853,0.8338392857142857,118.01339285714286,4.2287946428571435e-05,0.8861160714285715,88497.76785714284
466,0.00033287155059523807,0.8338690476190476,117.62202380952382,4.2373511904761916e-05,0.886279761904762,88107.44047619047
467,0.0003335857663690476,0.8338988095238095,117.23065476190476,4.245907738095239e-05,0.8864434523809525,87717.11309523808
468,0.00033429998214285715,0.8339285714285714,116.83928571428572,4.254464285714286e-05,0.8866071428571429,87326.78571428571
469,0.00033501419791666663,0.8339583333333332,116.44791666666666,4.263020833333334e-05,0.8867708333333334,86936.45833333331
470,0.00033572841369047617,0.8339880952380953,116.05654761904762,4.2715773809523816e-05,0.8869345238095239,86546.13095238095
471,0.0003364426294642857,0.8340178571428571,115.66517857142858,4.2801339285714296e-05,0.8870982142857143,86155.80357142858
472,0.0003371568452380952,0.834047619047619,115.27380952380952,4.288690476190477e-05,0.8872619047619048,85765.47619047618
473,0.00033787106101190473,0.8340773809523809,114.88244047619048,4.297247023809525e-05,0.8874255952380953,85375.14880952382
474,0.0003385852767857143,0.8341071428571428,114.49107142857142,4.305803571428572e-05,0.8875892857142857,84984.82142857142
475,0.0003392994925595238,0.8341369047619047,114.09970238095238,4.3143601190476196e-05,0.8877529761904762,84594.49404761905
476,0.0003400137083333333,0.8341666666666666,113.70833333333334,4.3229166666666676e-05,0.8879166666666667,84204.16666666666
477,0.00034072792410714284,0.8341964285714285,113.31696428571428,4.331473214285715e-05,0.8880803571428572,83813.83928571429
478,0.0003414421398809524,0.8342261904761904,112.92559523809524,4.340029761904763e-05,0.8882440476190476,83423.5119047619
479,0.00034215635565476186,0.8342559523809523,112.5342261904762,4.34858630952381e-05,0.8884077380952381,83033.18452380953
480,0.0003428705714285714,0.8342857142857143,112.14285714285714,4.3571428571428576e-05,0.8885714285714286,82642.85714285713
481,0.00034358478720238094,0.8343154761904762,111.7514880952381,4.3656994047619056e-05,0.8887351190476191,82252.52976190476
482,0.0003442990029761905,0.8343452380952381,111.36011904761904,4.374255952380953e-05,0.8888988095238096,81862.20238095237
483,0.00034501321874999996,0.834375,110.96875,4.382812500000001e-05,0.8890625000000001,81471.875
484,0.0003457274345238095,0.8344047619047619,110.57738095238096,4.391369047619048e-05,0.8892261904761906,81081.5476190476
485,0.00034644165029761904,0.8344345238095238,110.1860119047619,4.3999255952380963e-05,0.889389880952381,80691.22023809524
486,0.00034715586607142853,0.8344642857142857,109.79464285714286,4.408482142857144e-05,0.8895535714285715,80300.89285714284
487,0.00034787008184523807,0.8344940476190476,109.40327380952382,4.417038690476191e-05,0.889717261904762,79910.56547619047
488,0.0003485842976190476,0.8345238095238094,109.01190476190476,4.425595238095239e-05,0.8898809523809524,79520.23809523808
489,0.00034929851339285715,0.8345535714285713,108.62053571428572,4.4341517857142864e-05,0.8900446428571429,79129.91071428571
490,0.00035001272916666663,0.8345833333333333,108.22916666666666,4.4427083333333344e-05,0.8902083333333334,78739.58333333331
491,0.00035072694494047617,0.8346130952380952,107.83779761904762,4.451264880952382e-05,0.8903720238095238,78349.25595238095
492,0.0003514411607142857,0.8346428571428571,107.44642857142858,4.45982142857143e-05,0.8905357142857143,77958.92857142858
493,0.0003521553764880952,0.834672619047619,107.05505952380952,4.468377976190477e-05,0.8906994047619048,77568.60119047618
494,0.00035286959226190473,0.8347023809523809,106.66369047619048,4.4769345238095244e-05,0.8908630952380953,77178.27380952382
495,0.0003535838080357143,0.8347321428571428,106.27232142857142,4.4854910714285724e-05,0.8910267857142857,76787.94642857142
496,0.0003542980238095238,0.8347619047619047,105.88095238095238,4.49404761904762e-05,0.8911904761904762,76397.61904761905
497,0.0003550122395833333,0.8347916666666666,105.48958333333334,4.502604166666668e-05,0.8913541666666667,76007.29166666666
498,0.00035572645535714284,0.8348214285714285,105.09821428571428,4.511160714285715e-05,0.8915178571428573,75616.96428571429
499,0.0003564406711309524,0.8348511904761904,104.70684523809524,4.519717261904763e-05,0.8916815476190476,75226.6369047619
500,0.00035715488690476186,0.8348809523809524,104.3154761904762,4.5282738095238104e-05,0.8918452380952382,74836.30952380953
501,0.0003578691026785714,0.8349107142857143,103.92410714285714,4.536830357142858e-05,0.8920089285714287,74445.98214285713
502,0.00035858331845238094,0.8349404761904762,103.5327380952381,4.545386904761906e-05,0.8921726190476191,74055.65476190476
503,0.0003592975342261905,0.8349702380952381,103.14136904761904,4.553943452380953e-05,0.8923363095238096,73665.32738095237
504,0.00036001174999999996,0.835,102.75,4.562500000000001e-05,0.8925000000000001,73275.0
505,0.0003607259657738095,0.8350297619047619,102.35863095238096,4.5710565476190485e-05,0.8926636904761905,72884.6726190476
506,0.00036144018154761904,0.8350595238095238,101.9672619047619,4.579613095238096e-05,0.892827380952381,72494.34523809524
507,0.00036215439732142853,0.8350892857142856,101.57589285714286,4.588169642857144e-05,0.8929910714285715,72104.01785714284
508,0.00036286861309523807,0.8351190476190475,101.18452380952382,4.596726190476191e-05,0.893154761904762,71713.69047619047
509,0.0003635828288690476,0.8351488095238095,100.79315476190476,4.605282738095239e-05,0.8933184523809524,71323.36309523808
510,0.00036429704464285715,0.8351785714285714,100.40178571428572,4.6138392857142865e-05,0.8934821428571429,70933.03571428571
511,0.00036501126041666663,0.8352083333333333,100.01041666666666,4.6223958333333345e-05,0.8936458333333334,70542.70833333331
512,0.00036572547619047617,0.8352380952380952,99.61904761904762,4.630952380952382e-05,0.8938095238095238,70152.38095238095
513,0.0003664396919642857,0.8352678571428571,99.22767857142858,4.639508928571429e-05,0.8939732142857143,69762.05357142858
514,0.0003671539077380952,0.835297619047619,98.83630952380952,4.648065476190477e-05,0.8941369047619048,69371.72619047618
515,0.00036786812351190473,0.8353273809523809,98.44494047619048,4.6566220238095245e-05,0.8943005952380952,68981.39880952382
516,0.00036858233928571427,0.8353571428571428,98.05357142857142,4.6651785714285725e-05,0.8944642857142857,68591.07142857142
517,0.0003692965550595238,0.8353869047619047,97.66220238095238,4.67373511904762e-05,0.8946279761904763,68200.74404761905
518,0.0003700107708333333,0.8354166666666666,97.27083333333334,4.682291666666668e-05,0.8947916666666668,67810.41666666666
519,0.00037072498660714284,0.8354464285714286,96.87946428571428,4.690848214285715e-05,0.8949553571428572,67420.08928571429
520,0.0003714392023809524,0.8354761904761905,96.48809523809524,4.6994047619047625e-05,0.8951190476190477,67029.7619047619
521,0.00037215341815476186,0.8355059523809524,96.0967261904762,4.7079613095238106e-05,0.8952827380952382,66639.43452380953
522,0.0003728676339285714,0.8355357142857143,95.70535714285714,4.716517857142858e-05,0.8954464285714286,66249.10714285713
523,0.00037358184970238094,0.8355654761904762,95.3139880952381,4.725074404761906e-05,0.8956101190476191,65858.77976190476
524,0.0003742960654761905,0.8355952380952381,94.92261904761904,4.733630952380953e-05,0.8957738095238096,65468.45238095237
525,0.00037501028124999996,0.835625,94.53125,4.7421875000000006e-05,0.8959375,65078.125
526,0.0003757244970238095,0.8356547619047618,94.13988095238096,4.7507440476190486e-05,0.8961011904761905,64687.797619047604
527,0.00037643871279761904,0.8356845238095237,93.7485119047619,4.759300595238096e-05,0.896264880952381,64297.47023809524
528,0.0003771529285714285,0.8357142857142856,93.35714285714286,4.767857142857144e-05,0.8964285714285715,63907.14285714284
529,0.00037786714434523807,0.8357440476190476,92.96577380952382,4.776413690476191e-05,0.8965922619047619,63516.81547619047
530,0.0003785813601190476,0.8357738095238095,92.57440476190476,4.784970238095239e-05,0.8967559523809524,63126.48809523808
531,0.00037929557589285714,0.8358035714285714,92.18303571428572,4.7935267857142866e-05,0.8969196428571429,62736.16071428571
532,0.00038000979166666663,0.8358333333333333,91.79166666666666,4.802083333333334e-05,0.8970833333333333,62345.833333333314
533,0.00038072400744047617,0.8358630952380952,91.40029761904762,4.810639880952382e-05,0.8972470238095238,61955.50595238095
534,0.0003814382232142857,0.8358928571428571,91.00892857142858,4.819196428571429e-05,0.8974107142857144,61565.17857142858
535,0.0003821524389880952,0.835922619047619,90.61755952380952,4.827752976190477e-05,0.8975744047619048,61174.85119047618
536,0.00038286665476190473,0.8359523809523809,90.22619047619048,4.8363095238095247e-05,0.8977380952380953,60784.52380952382
537,0.00038358087053571427,0.8359821428571428,89.83482142857142,4.844866071428573e-05,0.8979017857142858,60394.19642857142
538,0.0003842950863095238,0.8360119047619047,89.44345238095238,4.85342261904762e-05,0.8980654761904763,60003.86904761905
539,0.0003850093020833333,0.8360416666666667,89.05208333333334,4.861979166666667e-05,0.8982291666666667,59613.54166666666
540,0.00038572351785714284,0.8360714285714286,88.66071428571428,4.8705357142857153e-05,0.8983928571428572,59223.21428571429
541,0.0003864377336309524,0.8361011904761905,88.26934523809524,4.879092261904763e-05,0.8985565476190477,58832.886904761894
542,0.00038715194940476186,0.8361309523809524,87.8779761904762,4.887648809523811e-05,0.8987202380952382,58442.55952380953
543,0.0003878661651785714,0.8361607142857143,87.48660714285714,4.896205357142858e-05,0.8988839285714286,58052.23214285713
544,0.00038858038095238094,0.8361904761904762,87.0952380952381,4.904761904761906e-05,0.8990476190476191,57661.90476190476
545,0.0003892945967261905,0.836220238095238,86.70386904761904,4.9133184523809534e-05,0.8992113095238096,57271.57738095237
546,0.00039000881249999996,0.8362499999999999,86.3125,4.921875000000001e-05,0.899375,56881.25
547,0.0003907230282738095,0.8362797619047618,85.92113095238096,4.930431547619049e-05,0.8995386904761905,56490.922619047604
548,0.00039143724404761904,0.8363095238095237,85.5297619047619,4.938988095238096e-05,0.899702380952381,56100.59523809524
549,0.0003921514598214285,0.8363392857142857,85.13839285714286,4.947544642857144e-05,0.8998660714285714,55710.26785714284
550,0.00039286567559523807,0.8363690476190476,84.74702380952382,4.9561011904761914e-05,0.9000297619047619,55319.94047619047
551,0.0003935798913690476,0.8363988095238095,84.35565476190476,4.964657738095239e-05,0.9001934523809524,54929.61309523808
552,0.00039429410714285714,0.8364285714285714,83.96428571428572,4.973214285714287e-05,0.9003571428571429,54539.28571428571
553,0.00039500832291666663,0.8364583333333333,83.57291666666666,4.981770833333334e-05,0.9005208333333334,54148.958333333314
554,0.00039572253869047617,0.8364880952380952,83.18154761904762,4.990327380952382e-05,0.9006845238095239,53758.63095238095
555,0.0003964367544642857,0.8365178571428571,82.79017857142858,4.9988839285714294e-05,0.9008482142857144,53368.30357142858
556,0.0003971509702380952,0.836547619047619,82.39880952380952,5.0074404761904774e-05,0.9010119047619048,52977.97619047618
557,0.00039786518601190473,0.8365773809523809,82.00744047619048,5.015997023809525e-05,0.9011755952380953,52587.64880952382
558,0.00039857940178571427,0.8366071428571428,81.61607142857142,5.024553571428572e-05,0.9013392857142858,52197.32142857142
559,0.0003992936175595238,0.8366369047619048,81.22470238095238,5.03311011904762e-05,0.9015029761904763,51806.99404761905
560,0.0004000078333333333,0.8366666666666667,80.83333333333334,5.0416666666666675e-05,0.9016666666666667,51416.66666666666
561,0.00040072204910714283,0.8366964285714286,80.44196428571428,5.0502232142857155e-05,0.9018303571428572,51026.33928571429
562,0.0004014362648809524,0.8367261904761905,80.05059523809524,5.058779761904763e-05,0.9019940476190477,50636.011904761894
563,0.00040215048065476186,0.8367559523809524,79.6592261904762,5.067336309523811e-05,0.9021577380952381,50245.68452380953
564,0.0004028646964285714,0.8367857142857142,79.26785714285714,5.075892857142858e-05,0.9023214285714286,49855.35714285713
565,0.00040357891220238094,0.8368154761904761,78.8764880952381,5.0844494047619055e-05,0.9024851190476191,49465.02976190476
566,0.0004042931279761905,0.836845238095238,78.48511904761904,5.0930059523809535e-05,0.9026488095238095,49074.70238095237
567,0.00040500734374999996,0.8368749999999999,78.09375,5.101562500000001e-05,0.9028125,48684.375
568,0.0004057215595238095,0.8369047619047618,77.70238095238096,5.110119047619049e-05,0.9029761904761905,48294.047619047604
569,0.00040643577529761904,0.8369345238095238,77.3110119047619,5.118675595238096e-05,0.903139880952381,47903.72023809524
570,0.0004071499910714285,0.8369642857142857,76.91964285714286,5.1272321428571435e-05,0.9033035714285715,47513.39285714284
571,0.00040786420684523806,0.8369940476190476,76.52827380952382,5.1357886904761915e-05,0.9034672619047619,47123.06547619047
572,0.0004085784226190476,0.8370238095238095,76.13690476190476,5.144345238095239e-05,0.9036309523809525,46732.73809523808
573,0.00040929263839285714,0.8370535714285714,75.74553571428572,5.152901785714287e-05,0.903794642857143,46342.41071428571
574,0.00041000685416666663,0.8370833333333333,75.35416666666666,5.161458333333334e-05,0.9039583333333334,45952.083333333314
575,0.00041072106994047617,0.8371130952380952,74.96279761904762,5.170014880952382e-05,0.9041220238095239,45561.75595238095
576,0.0004114352857142857,0.8371428571428571,74.57142857142858,5.1785714285714296e-05,0.9042857142857144,45171.42857142858
577,0.0004121495014880952,0.837172619047619,74.18005952380952,5.187127976190477e-05,0.9044494047619048,44781.10119047618
578,0.00041286371726190473,0.837202380952381,73.78869047619048,5.195684523809525e-05,0.9046130952380953,44390.77380952382
579,0.00041357793303571427,0.8372321428571429,73.39732142857142,5.204241071428572e-05,0.9047767857142858,44000.44642857142
580,0.0004142921488095238,0.8372619047619048,73.00595238095238,5.21279761904762e-05,0.9049404761904762,43610.11904761905
581,0.0004150063645833333,0.8372916666666667,72.61458333333334,5.2213541666666676e-05,0.9051041666666667,43219.79166666666
582,0.00041572058035714283,0.8373214285714285,72.22321428571428,5.2299107142857156e-05,0.9052678571428572,42829.46428571429
583,0.0004164347961309524,0.8373511904761904,71.83184523809524,5.238467261904763e-05,0.9054315476190476,42439.136904761894
584,0.00041714901190476186,0.8373809523809523,71.4404761904762,5.24702380952381e-05,0.9055952380952381,42048.80952380953
585,0.0004178632276785714,0.8374107142857142,71.04910714285714,5.255580357142858e-05,0.9057589285714286,41658.48214285713
586,0.00041857744345238094,0.8374404761904761,70.6577380952381,5.2641369047619056e-05,0.9059226190476191,41268.15476190476
587,0.0004192916592261905,0.837470238095238,70.26636904761904,5.2726934523809536e-05,0.9060863095238095,40877.82738095237
588,0.00042000587499999996,0.8374999999999999,69.875,5.281250000000001e-05,0.90625,40487.5
589,0.0004207200907738095,0.8375297619047619,69.48363095238096,5.289806547619048e-05,0.9064136904761906,40097.172619047604
590,0.00042143430654761904,0.8375595238095238,69.0922619047619,5.298363095238096e-05,0.9065773809523809,39706.84523809524
591,0.0004221485223214285,0.8375892857142857,68.70089285714286,5.3069196428571437e-05,0.9067410714285715,39316.51785714284
592,0.00042286273809523806,0.8376190476190476,68.30952380952382,5.315476190476192e-05,0.906904761904762,38926.19047619047
593,0.0004235769538690476,0.8376488095238095,67.91815476190476,5.324032738095239e-05,0.9070684523809525,38535.86309523808
594,0.00042429116964285714,0.8376785714285714,67.52678571428572,5.332589285714287e-05,0.9072321428571429,38145.53571428571
595,0.00042500538541666663,0.8377083333333333,67.13541666666666,5.3411458333333344e-05,0.9073958333333334,37755.208333333314
596,0.00042571960119047617,0.8377380952380952,66.74404761904762,5.349702380952382e-05,0.9075595238095239,37364.88095238095
597,0.0004264338169642857,0.8377678571428571,66.35267857142858,5.35825892857143e-05,0.9077232142857143,36974.55357142855
598,0.0004271480327380952,0.8377976190476191,65.96130952380952,5.366815476190477e-05,0.9078869047619048,36584.22619047618
599,0.00042786224851190473,0.837827380952381,65.56994047619048,5.375372023809525e-05,0.9080505952380953,36193.89880952382
600,0.00042857646428571427,0.8378571428571429,65.17857142857142,5.3839285714285724e-05,0.9082142857142858,35803.57142857142
601,0.0004292906800595238,0.8378869047619047,64.78720238095238,5.3924851190476204e-05,0.9083779761904762,35413.24404761905
602,0.0004300048958333333,0.8379166666666666,64.39583333333334,5.401041666666668e-05,0.9085416666666667,35022.91666666666
603,0.00043071911160714283,0.8379464285714285,64.00446428571428,5.409598214285715e-05,0.9087053571428572,34632.58928571429
604,0.00043143332738095237,0.8379761904761904,63.61309523809524,5.418154761904763e-05,0.9088690476190476,34242.261904761894
605,0.00043214754315476186,0.8380059523809523,63.221726190476204,5.4267113095238104e-05,0.9090327380952381,33851.93452380953
606,0.0004328617589285714,0.8380357142857142,62.83035714285714,5.4352678571428584e-05,0.9091964285714286,33461.60714285713
607,0.00043357597470238094,0.8380654761904761,62.4389880952381,5.443824404761906e-05,0.909360119047619,33071.27976190476
608,0.0004342901904761905,0.8380952380952381,62.04761904761904,5.452380952380953e-05,0.9095238095238096,32680.952380952367
609,0.00043500440624999996,0.838125,61.65625,5.460937500000001e-05,0.9096875000000001,32290.625
610,0.0004357186220238095,0.8381547619047619,61.26488095238096,5.4694940476190484e-05,0.9098511904761906,31900.297619047604
611,0.00043643283779761904,0.8381845238095238,60.8735119047619,5.4780505952380965e-05,0.910014880952381,31509.970238095237
612,0.0004371470535714285,0.8382142857142857,60.48214285714286,5.486607142857144e-05,0.9101785714285715,31119.64285714284
613,0.00043786126934523806,0.8382440476190476,60.090773809523824,5.495163690476192e-05,0.910342261904762,30729.315476190473
614,0.0004385754851190476,0.8382738095238095,59.69940476190476,5.503720238095239e-05,0.9105059523809524,30338.988095238077
615,0.00043928970089285714,0.8383035714285714,59.30803571428572,5.5122767857142865e-05,0.9106696428571429,29948.66071428571
616,0.0004400039166666666,0.8383333333333333,58.91666666666666,5.5208333333333345e-05,0.9108333333333334,29558.333333333314
